"id","observed_on","taxon.name","latitude","longitude","uri","Evidence_of_Presence","Life_Stage","Gall_phenophase","phenostage","doy","AGDD32","AGDD50"
8011342,"2017-09-20","Eurosta solidaginis",43.1524008885,-93.1674588473,"https://www.inaturalist.org/observations/8011342","Gall","","developing","developing",263,5593.41650391,2387.71533203
8062797,"2017-09-23","Eurosta solidaginis",42.460075,-76.4779583333,"https://www.inaturalist.org/observations/8062797","Gall","","developing","developing",266,5843.89697266,2425.02124023
8091630,"2017-09-25","Eurosta solidaginis",41.5063877193,-81.4269254722,"https://www.inaturalist.org/observations/8091630","Gall","","developing","developing",268,6366.96435547,2734.15258789
8092823,"2017-09-21","Eurosta solidaginis",44.3374483333,-72.3534966667,"https://www.inaturalist.org/observations/8092823","Gall","","dormfall","dormfall",264,4675.76806641,1697.1463623
8144480,"2017-09-27","Eurosta solidaginis",43.0100796939,-89.4222708853,"https://www.inaturalist.org/observations/8144480","Gall","","dormfall","dormfall",270,5953.83789062,2521.34863281
8168546,"2017-09-29","Eurosta solidaginis",41.2455205992,-81.4089879581,"https://www.inaturalist.org/observations/8168546","Gall","","dormfall","dormfall",272,6501.01123047,2778.43261719
8172489,"2017-09-19","Eurosta solidaginis",43.3121483454,-84.1634282283,"https://www.inaturalist.org/observations/8172489","Gall","","dormfall","dormfall",262,5654.31835938,2342.68945312
8208439,"2017-09-29","Eurosta solidaginis",40.699744,-82.555764,"https://www.inaturalist.org/observations/8208439","Gall","","dormfall","dormfall",272,6656.13525391,2865.95678711
8301470,"2017-09-17","Eurosta solidaginis",42.1958233333,-73.336805,"https://www.inaturalist.org/observations/8301470","Gall","","developing","developing",260,5219.94384766,2039.06567383
8344901,"2017-10-10","Eurosta solidaginis",40.4963722872,-77.9910138902,"https://www.inaturalist.org/observations/8344901","Gall","","dormfall","dormfall",283,7095.25390625,3104.98925781
8348989,"2017-10-10","Eurosta solidaginis",40.4968082719,-77.9906311725,"https://www.inaturalist.org/observations/8348989","Gall","","dormfall","dormfall",283,7095.25390625,3104.98925781
8363004,"2017-07-28","Eurosta solidaginis",44.275395,-72.3869666667,"https://www.inaturalist.org/observations/8363004","Gall","","developing","developing",209,2907.79956055,956.366149902
8407980,"2017-10-14","Eurosta solidaginis",43.7093009949,-72.4177627563,"https://www.inaturalist.org/observations/8407980","Gall","","dormfall","dormfall",287,5596.75585938,2128.6237793
8424758,"2017-06-21","Eurosta solidaginis",41.3646877938,-88.1532514095,"https://www.inaturalist.org/observations/8424758","Gall","","developing","developing",172,2952.00683594,989.864074707
8484798,"2017-10-20","Eurosta solidaginis",44.744628143,-73.3179603518,"https://www.inaturalist.org/observations/8484798","Gall","","dormfall","dormfall",293,5774.77636719,2244.68798828
8508431,"2017-10-09","Eurosta solidaginis",46.6545219333,-87.6299514667,"https://www.inaturalist.org/observations/8508431","Gall","","developing","developing",282,4741.99804688,1638.37609863
8594779,"2017-10-28","Eurosta solidaginis",42.4126629785,-83.9616031089,"https://www.inaturalist.org/observations/8594779","Gall","","dormfall","dormfall",301,6838.09814453,2783.88671875
8694547,"2017-11-05","Eurosta solidaginis",29.6337701893,-95.6662620977,"https://www.inaturalist.org/observations/8694547","Gall","","dormfall","dormfall",309,12956.6523438,7450.82519531
8694559,"2017-11-05","Eurosta solidaginis",29.6335440014,-95.6661417932,"https://www.inaturalist.org/observations/8694559","Gall","","dormfall","dormfall",309,12956.6523438,7450.82519531
8697929,"2017-11-05","Eurosta solidaginis",42.6045498066,-92.1532149521,"https://www.inaturalist.org/observations/8697929","Gall","","dormfall","dormfall",309,6960.88525391,2936.37475586
8711401,"2017-11-06","Eurosta solidaginis",42.8883186492,-86.117596427,"https://www.inaturalist.org/observations/8711401","Gall","","dormfall","dormfall",310,6791.27050781,2707.18041992
8720473,"2017-11-07","Eurosta solidaginis",42.8897217578,-86.1156463634,"https://www.inaturalist.org/observations/8720473","Gall","","dormfall","dormfall",311,6798.28173828,2707.18041992
8767840,"2017-11-11","Eurosta solidaginis",44.9518119449,-93.4296209146,"https://www.inaturalist.org/observations/8767840","Gall","","dormfall","dormfall",315,6540.52197266,2663.26928711
8925379,"2017-10-13","Eurosta solidaginis",46.752944,-92.187325,"https://www.inaturalist.org/observations/8925379","Gall","","developing","developing",286,4768.92626953,1551.99450684
8957046,"2017-11-25","Eurosta solidaginis",42.1441314818,-75.0647126881,"https://www.inaturalist.org/observations/8957046","Gall","","dormfall","dormfall",329,6145.09619141,2092.65185547
8957157,"2017-11-23","Eurosta solidaginis",41.8265327187,-88.0042977126,"https://www.inaturalist.org/observations/8957157","Gall","","dormfall","dormfall",327,7504.87988281,3226.89379883
8959528,"2017-11-04","Eurosta solidaginis",40.1301711701,-79.4970703125,"https://www.inaturalist.org/observations/8959528","Gall","","dormfall","dormfall",308,7860.47705078,3383.44921875
8968430,"2017-08-08","Eurosta solidaginis",44.2813333333,-72.2863316667,"https://www.inaturalist.org/observations/8968430","Gall","","developing","developing",220,3059.17944336,1002.30194092
8973252,"2017-11-16","Eurosta solidaginis",44.2954228636,-72.9630059567,"https://www.inaturalist.org/observations/8973252","Gall","","dormfall","dormfall",320,6065.54882812,2188.45629883
9124038,"2017-12-11","Eurosta solidaginis",44.841891543,-93.2333403853,"https://www.inaturalist.org/observations/9124038","Gall","","dormfall","dormfall",345,6767.14990234,2708.41259766
9186321,"2017-12-17","Eurosta solidaginis",43.01682,-88.30976,"https://www.inaturalist.org/observations/9186321","Gall","","dormfall","dormfall",351,6714.35302734,2600.69165039
9211740,"2017-10-15","Eurosta solidaginis",43.59484342,-90.62541653,"https://www.inaturalist.org/observations/9211740","Gall","","dormfall","dormfall",288,5963.9375,2303.7097168
9278921,"2017-08-09","Eurosta solidaginis",44.4217316667,-72.5738466667,"https://www.inaturalist.org/observations/9278921","Gall","","developing","developing",221,3132.78100586,1043.99902344
9282631,"2017-08-10","Eurosta solidaginis",44.2502783333,-72.4794366667,"https://www.inaturalist.org/observations/9282631","Gall","","developing","developing",222,3614.25341797,1323.43078613
9282977,"2017-08-11","Eurosta solidaginis",44.3099483333,-72.314455,"https://www.inaturalist.org/observations/9282977","Gall","","dormfall","dormfall",223,3253.75952148,1099.21411133
9293959,"2017-08-16","Eurosta solidaginis",44.3431283333,-72.5643133333,"https://www.inaturalist.org/observations/9293959","Gall","","developing","developing",228,3801.46289062,1406.01501465
9294230,"2017-08-17","Eurosta solidaginis",44.4377777778,-73.0705555556,"https://www.inaturalist.org/observations/9294230","Gall","","dormfall","dormfall",229,4036.68603516,1564.12646484
9304422,"2017-08-17","Eurosta solidaginis",44.4468966667,-73.0654066667,"https://www.inaturalist.org/observations/9304422","Gall","","developing","developing",229,4193.99804688,1684.89758301
9349150,"2018-01-02","Eurosta solidaginis",45.2821,-94.98907,"https://www.inaturalist.org/observations/9349150","Gall","","dormspring","dormspring",2,0,0
9425238,"2018-01-08","Eurosta solidaginis",39.7638133333,-76.7986533333,"https://www.inaturalist.org/observations/9425238","Gall","","dormspring","dormspring",8,0,0
9427754,"2018-01-09","Eurosta solidaginis",35.968334198,-78.9683303833,"https://www.inaturalist.org/observations/9427754","Gall","","dormspring","dormspring",9,0,0
9429946,"2017-08-24","Eurosta solidaginis",44.28044,-72.5935883333,"https://www.inaturalist.org/observations/9429946","Gall","","developing","developing",236,3967.69287109,1469.06835938
9430145,"2017-08-25","Eurosta solidaginis",44.3502083333,-72.38987,"https://www.inaturalist.org/observations/9430145","Gall","","developing","developing",237,3945.00439453,1441.16882324
9470292,"2017-08-28","Eurosta solidaginis",44.3872266667,-72.5720066667,"https://www.inaturalist.org/observations/9470292","Gall","","dormfall","dormfall",240,4030.32324219,1469.04150391
9488453,"2017-08-29","Eurosta solidaginis",44.2766283333,-72.4252366667,"https://www.inaturalist.org/observations/9488453","Gall","","dormfall","dormfall",241,4228.62988281,1598.21923828
9501673,"2017-08-30","Eurosta solidaginis",44.2820433333,-72.4968466667,"https://www.inaturalist.org/observations/9501673","Gall","","dormfall","dormfall",242,4205.09570312,1569.01342773
9529726,"2018-01-19","Eurosta solidaginis",42.11886036,-88.83435466,"https://www.inaturalist.org/observations/9529726","Gall","","dormspring","dormspring",19,13.7519493103,0
9634600,"2017-09-04","Eurosta solidaginis",44.29814,-72.4535916667,"https://www.inaturalist.org/observations/9634600","Gall","","dormfall","dormfall",247,4269.0859375,1548.44848633
9635785,"2017-09-05","Eurosta solidaginis",44.2505833333,-72.572295,"https://www.inaturalist.org/observations/9635785","Gall","","dormfall","dormfall",248,4392.16845703,1640.59973145
9636220,"2017-09-06","Eurosta solidaginis",44.2440966667,-72.4799616667,"https://www.inaturalist.org/observations/9636220","Gall","","dormfall","dormfall",249,4420.51855469,1652.47045898
9636693,"2017-09-07","Eurosta solidaginis",44.3415683333,-72.3307066667,"https://www.inaturalist.org/observations/9636693","Gall","","developing","developing",250,4104.97900391,1431.86291504
9649626,"2017-09-11","Eurosta solidaginis",44.4381083333,-72.4015333333,"https://www.inaturalist.org/observations/9649626","Gall","","developing","developing",254,4166.76513672,1422.79064941
9661677,"2017-09-15","Eurosta solidaginis",44.22224,-72.5858833333,"https://www.inaturalist.org/observations/9661677","Gall","","dormfall","dormfall",258,4597.46875,1697.73144531
9687335,"2018-01-30","Eurosta solidaginis",40.7250146924,-74.418554306,"https://www.inaturalist.org/observations/9687335","Gall","","dormspring","dormspring",30,100.241851807,1.34098052979
9721801,"2016-05-06","Eurosta solidaginis",40.2686550849,-91.1816310883,"https://www.inaturalist.org/observations/9721801","Organism","Adult","","Adult",127,1436.79492188,285.47064209
9864575,"2018-02-13","Eurosta solidaginis",35.9694442749,-78.9680557251,"https://www.inaturalist.org/observations/9864575","Gall","","dormspring","dormspring",44,385.298583984,50.1118621826
10053767,"2018-02-26","Eurosta solidaginis",42.0231877115,-79.1669440283,"https://www.inaturalist.org/observations/10053767","Gall","","dormspring","dormspring",57,196.118713379,15.3629837036
10059941,"2018-03-02","Eurosta solidaginis",44.84185,-93.2334216667,"https://www.inaturalist.org/observations/10059941","Gall","","dormspring","dormspring",61,23.309928894,0
10089224,"2018-03-04","Eurosta solidaginis",42.14135166,-88.04488171,"https://www.inaturalist.org/observations/10089224","Gall","","dormspring","dormspring",63,175.067733765,0.422988891602
10167994,"2018-03-10","Eurosta solidaginis",40.7606176101,-73.7578341924,"https://www.inaturalist.org/observations/10167994","Gall","","dormspring","dormspring",69,429.200561523,21.5099372864
10224837,"2018-03-13","Eurosta solidaginis",46.6878061742,-92.7624000237,"https://www.inaturalist.org/observations/10224837","Gall","","dormspring","dormspring",72,8.08193969727,0
10281703,"2018-03-17","Eurosta solidaginis",40.4746102,-74.5265537,"https://www.inaturalist.org/observations/10281703","Gall","","dormspring","dormspring",76,395.621520996,32.6969833374
10298306,"2018-03-18","Eurosta solidaginis",39.2376315627,-80.0621728599,"https://www.inaturalist.org/observations/10298306","Gall","","dormspring","dormspring",77,506.7265625,83.7359619141
10454572,"2018-03-27","Eurosta solidaginis",47.3823592337,-91.1942508817,"https://www.inaturalist.org/observations/10454572","Organism; Gall","Larva","dormspring","dormspringLarva",86,16.4249305725,0
10548344,"2018-04-01","Eurosta solidaginis",42.3430665303,-74.2270896771,"https://www.inaturalist.org/observations/10548344","Gall","","dormspring","dormspring",91,200.789581299,7.97399139404
10575049,"2018-04-02","Eurosta solidaginis",42.2941695247,-83.6657186598,"https://www.inaturalist.org/observations/10575049","Gall","","dormspring","dormspring",92,239.912719727,0
10668843,"2018-04-06","Eurosta solidaginis",41.6169117549,-83.643142129,"https://www.inaturalist.org/observations/10668843","Gall","","dormspring","dormspring",96,335.663421631,7.18197250366
10752991,"2018-04-10","Eurosta solidaginis",40.7447363763,-74.5521299076,"https://www.inaturalist.org/observations/10752991","Gall","","dormspring","dormspring",100,469.691436768,15.5969085693
10786751,"2018-04-11","Eurosta solidaginis",40.3132231898,-75.4385662079,"https://www.inaturalist.org/observations/10786751","Gall","","dormspring","dormspring",101,537.686340332,29.7539825439
10866892,"2018-04-13","Eurosta solidaginis",40.18544663,-82.86442229,"https://www.inaturalist.org/observations/10866892","Gall","","dormspring","dormspring",103,553.436462402,52.0289268494
10900302,"2018-04-13","Eurosta solidaginis",40.18681697,-82.86298881,"https://www.inaturalist.org/observations/10900302","Gall","","dormspring","dormspring",103,553.436462402,52.0289268494
10908461,"2018-04-14","Eurosta solidaginis",41.9792833333,-88.2558366667,"https://www.inaturalist.org/observations/10908461","Gall","","dormspring","dormspring",104,309.608551025,4.75199127197
10915347,"2018-04-14","Eurosta solidaginis",40.5604490274,-75.2355461592,"https://www.inaturalist.org/observations/10915347","Gall","","dormspring","dormspring",104,545.876159668,42.9119529724
11162428,"2018-04-18","Eurosta solidaginis",40.33443815,-76.04707507,"https://www.inaturalist.org/observations/11162428","Gall","","dormspring","dormspring",108,609.839355469,59.4269561768
11162480,"2018-04-18","Eurosta solidaginis",40.33417617,-76.04734363,"https://www.inaturalist.org/observations/11162480","Gall","","dormspring","dormspring",108,609.839355469,59.4269561768
11162602,"2018-04-18","Eurosta solidaginis",40.3357565,-76.0472863,"https://www.inaturalist.org/observations/11162602","Gall","","dormspring","dormspring",108,609.839355469,59.4269561768
11162775,"2018-04-18","Eurosta solidaginis",40.3345208,-76.04704983,"https://www.inaturalist.org/observations/11162775","Gall","","dormspring","dormspring",108,609.839355469,59.4269561768
11164903,"2018-04-18","Eurosta solidaginis",40.33432286,-76.0477038,"https://www.inaturalist.org/observations/11164903","Gall","","dormspring","dormspring",108,609.839355469,59.4269561768
11165540,"2018-04-18","Eurosta solidaginis",40.33427271,-76.04725385,"https://www.inaturalist.org/observations/11165540","Gall","","dormspring","dormspring",108,609.839355469,59.4269561768
