"id","lastyearend","taxon.name","latitude","longitude","uri","Evidence_of_Presence","Life_Stage","Gall_phenophase","phenostage","doy","total32","yr1AGDD32","total50","yr1AGDD50","obsdate","lastyear50","lastyear32","Gall_phenophaseyr2","phenostage2","percent32","currentyearend","currentyear32","currentyear50","percent50","wrapdoy"
7971314,"2016-12-31","Eurosta solidaginis",41.4099583333,-73.28585,"https://www.inaturalist.org/observations/7971314","Gall","","developing","developing",260,5621.82861328,5621.82861328,2275.42382812,2275.42382812,"2017-09-17",3002.78564453,7523.07275391,"developing","developing",0.78034393541461,"2017-12-31",7204.29589844,2784.67114258,0.817124791982373,260
7972478,"2016-12-31","Eurosta solidaginis",42.4065055168,-85.3993431329,"https://www.inaturalist.org/observations/7972478","Gall","","developing","developing",256,5373.00634766,5373.00634766,2125.140625,2125.140625,"2017-09-13",2930.46166992,7228.35595703,"developing","developing",0.773474665738098,"2017-12-31",6946.58349609,2652.11694336,0.801299742954635,256
8004015,"2016-12-31","Eurosta solidaginis",40.7482810988,-74.7186613083,"https://www.inaturalist.org/observations/8004015","Gall","","developing","developing",259,5913.42285156,5913.42285156,2484.43896484,2484.43896484,"2017-09-16",3211.40429688,7849.49951172,"developing","developing",0.775851023565489,"2017-12-31",7621.85351562,3055.23608398,0.813174136645954,259
8011342,"2016-12-31","Eurosta solidaginis",43.1524008885,-93.1674588473,"https://www.inaturalist.org/observations/8011342","Gall","","developing","developing",263,5593.41650391,5593.41650391,2387.71533203,2387.71533203,"2017-09-20",2924.52050781,7089.88183594,"developing","developing",0.835253305521255,"2017-12-31",6696.67089844,2700.69042969,0.884112931189997,263
8062797,"2016-12-31","Eurosta solidaginis",42.460075,-76.4779583333,"https://www.inaturalist.org/observations/8062797","Gall","","developing","developing",266,5843.89697266,5843.89697266,2425.02124023,2425.02124023,"2017-09-23",2943.00683594,7293.01123047,"developing","developing",0.814237712245461,"2017-12-31",7177.13867188,2819.73364258,0.8600178412636,266
8091630,"2016-12-31","Eurosta solidaginis",41.5063877193,-81.4269254722,"https://www.inaturalist.org/observations/8091630","Gall","","developing","developing",268,6366.96435547,6366.96435547,2734.15258789,2734.15258789,"2017-09-25",3359.61572266,7818.67480469,"developing","developing",0.832903857553282,"2017-12-31",7644.296875,3103.96191406,0.880858935641292,268
8092823,"2016-12-31","Eurosta solidaginis",44.3374483333,-72.3534966667,"https://www.inaturalist.org/observations/8092823","Gall","","dormfall","dormfall",264,4675.76806641,4675.76806641,1697.1463623,1697.1463623,"2017-09-21",2013.50512695,5626.14990234,"dormant","dormant",0.814300175224993,"2017-12-31",5742.06933594,1988.13391113,0.853637852460043,264
8144480,"2016-12-31","Eurosta solidaginis",43.0100796939,-89.4222708853,"https://www.inaturalist.org/observations/8144480","Gall","","dormfall","dormfall",270,5953.83789062,5953.83789062,2521.34863281,2521.34863281,"2017-09-27",3158.69140625,7417.37353516,"dormant","dormant",0.863979670565219,"2017-12-31",6891.17822266,2744.97094727,0.918533813743128,270
8168546,"2016-12-31","Eurosta solidaginis",41.2455205992,-81.4089879581,"https://www.inaturalist.org/observations/8168546","Gall","","dormfall","dormfall",272,6501.01123047,6501.01123047,2778.43261719,2778.43261719,"2017-09-29",3299.71289062,7755.17822266,"dormant","dormant",0.85504386491626,"2017-12-31",7603.13183594,3054.48046875,0.909625268721077,272
8172489,"2016-12-31","Eurosta solidaginis",43.3121483454,-84.1634282283,"https://www.inaturalist.org/observations/8172489","Gall","","dormfall","dormfall",262,5654.31835938,5654.31835938,2342.68945312,2342.68945312,"2017-09-19",3023.69189453,7265.00878906,"dormant","dormant",0.801996145586292,"2017-12-31",7050.30615234,2798.84448242,0.837020230253884,262
8208439,"2016-12-31","Eurosta solidaginis",40.699744,-82.555764,"https://www.inaturalist.org/observations/8208439","Gall","","dormfall","dormfall",272,6656.13525391,6656.13525391,2865.95678711,2865.95678711,"2017-09-29",3478.00317383,8002.88720703,"dormant","dormant",0.85696395169809,"2017-12-31",7767.11230469,3148.97949219,0.910122404486296,272
8301470,"2016-12-31","Eurosta solidaginis",42.1958233333,-73.336805,"https://www.inaturalist.org/observations/8301470","Gall","","developing","developing",260,5219.94384766,5219.94384766,2039.06567383,2039.06567383,"2017-09-17",2599.40600586,6771.21728516,"developing","developing",0.788999007113737,"2017-12-31",6615.90673828,2463.31640625,0.827772538134533,260
8344901,"2016-12-31","Eurosta solidaginis",40.4963722872,-77.9910138902,"https://www.inaturalist.org/observations/8344901","Gall","","dormfall","dormfall",283,7095.25390625,7095.25390625,3104.98925781,3104.98925781,"2017-10-10",3490.17114258,8161.29638672,"dormant","dormant",0.892000078327974,"2017-12-31",7954.31982422,3248.71850586,0.955758171170958,283
8348989,"2016-12-31","Eurosta solidaginis",40.4968082719,-77.9906311725,"https://www.inaturalist.org/observations/8348989","Gall","","dormfall","dormfall",283,7095.25390625,7095.25390625,3104.98925781,3104.98925781,"2017-10-10",3490.17114258,8161.29638672,"dormant","dormant",0.892000078327974,"2017-12-31",7954.31982422,3248.71850586,0.955758171170958,283
8363004,"2016-12-31","Eurosta solidaginis",44.275395,-72.3869666667,"https://www.inaturalist.org/observations/8363004","Gall","","developing","developing",209,2907.79956055,2907.79956055,956.366149902,956.366149902,"2017-07-28",1932.79296875,5467.20898438,"developing","developing",0.522533204022146,"2017-12-31",5564.81298828,1877.05615234,0.509503217956353,209
8407980,"2016-12-31","Eurosta solidaginis",43.7093009949,-72.4177627563,"https://www.inaturalist.org/observations/8407980","Gall","","dormfall","dormfall",287,5596.75585938,5596.75585938,2128.6237793,2128.6237793,"2017-10-14",2259.27709961,6075.32910156,"dormant","dormant",0.916719172158793,"2017-12-31",6105.20214844,2221.39550781,0.958237185506214,287
8424758,"2016-12-31","Eurosta solidaginis",41.3646877938,-88.1532514095,"https://www.inaturalist.org/observations/8424758","Gall","","developing","developing",172,2952.00683594,2952.00683594,989.864074707,989.864074707,"2017-06-21",3659.96557617,8273.97753906,"developing","developing",0.374007149286553,"2017-12-31",7892.91552734,3300.48608398,0.299914633638855,172
8484798,"2016-12-31","Eurosta solidaginis",44.744628143,-73.3179603518,"https://www.inaturalist.org/observations/8484798","Gall","","dormfall","dormfall",293,5774.77636719,5774.77636719,2244.68798828,2244.68798828,"2017-10-20",2585.60791016,6586.43896484,"dormant","dormant",0.91493099071272,"2017-12-31",6311.70703125,2321.56567383,0.966885414263052,293
8508431,"2016-12-31","Eurosta solidaginis",46.6545219333,-87.6299514667,"https://www.inaturalist.org/observations/8508431","Gall","","dormfall","dormfall",282,4741.99804688,4741.99804688,1638.37609863,1638.37609863,"2017-10-09",1994.02990723,5611.97558594,"dormant","dormant",0.928592389120986,"2017-12-31",5106.65185547,1696.53393555,0.965719614738419,282
8594779,"2016-12-31","Eurosta solidaginis",42.4126629785,-83.9616031089,"https://www.inaturalist.org/observations/8594779","Gall","","dormfall","dormfall",301,6838.09814453,6838.09814453,2783.88671875,2783.88671875,"2017-10-28",3020.74829102,7318.25830078,"dormant","dormant",0.962284458842045,"2017-12-31",7106.10888672,2787.19873047,0.998811705931194,301
8694547,"2016-12-31","Eurosta solidaginis",29.6337701893,-95.6662620977,"https://www.inaturalist.org/observations/8694547","Gall","","dormfall","dormfall",309,12956.6523438,12956.6523438,7450.82519531,7450.82519531,"2017-11-05",8064.45166016,14560.4414062,"dormant","dormant",0.896356825847754,"2017-12-31",14454.7929688,8008.90869141,0.930317160851319,309
8694559,"2016-12-31","Eurosta solidaginis",29.6335440014,-95.6661417932,"https://www.inaturalist.org/observations/8694559","Gall","","dormfall","dormfall",309,12956.6523438,12956.6523438,7450.82519531,7450.82519531,"2017-11-05",8064.45166016,14560.4414062,"dormant","dormant",0.896356825847754,"2017-12-31",14454.7929688,8008.90869141,0.930317160851319,309
8697929,"2016-12-31","Eurosta solidaginis",42.6045498066,-92.1532149521,"https://www.inaturalist.org/observations/8697929","Gall","","dormfall","dormfall",309,6960.88525391,6960.88525391,2936.37475586,2936.37475586,"2017-11-05",3218.89306641,7529.03613281,"dormant","dormant",0.978915057881649,"2017-12-31",7110.81640625,2937.23876953,0.999705841527436,309
8711401,"2016-12-31","Eurosta solidaginis",42.8883186492,-86.117596427,"https://www.inaturalist.org/observations/8711401","Gall","","dormfall","dormfall",310,6791.27050781,6791.27050781,2707.18041992,2707.18041992,"2017-11-06",2973.19262695,7271.54931641,"dormant","dormant",0.971043152897629,"2017-12-31",6993.78857422,2709.13330078,0.999279149217413,310
8720473,"2016-12-31","Eurosta solidaginis",42.8897217578,-86.1156463634,"https://www.inaturalist.org/observations/8720473","Gall","","dormfall","dormfall",311,6798.28173828,6798.28173828,2707.18041992,2707.18041992,"2017-11-07",2973.19262695,7271.54931641,"dormant","dormant",0.97204564680999,"2017-12-31",6993.78857422,2709.13330078,0.999279149217413,311
8767840,"2016-12-31","Eurosta solidaginis",44.9518119449,-93.4296209146,"https://www.inaturalist.org/observations/8767840","Gall","","dormfall","dormfall",315,6540.52197266,6540.52197266,2663.26928711,2663.26928711,"2017-11-11",2983.15576172,7144.00683594,"dormant","dormant",0.983403050145829,"2017-12-31",6650.90673828,2663.26928711,1,315
8925379,"2016-12-31","Eurosta solidaginis",46.752944,-92.187325,"https://www.inaturalist.org/observations/8925379","Gall","","dormfall","dormfall",286,4768.92626953,4768.92626953,1551.99450684,1551.99450684,"2017-10-13",1886.66772461,5505.32519531,"dormant","dormant",0.945608144414521,"2017-12-31",5043.23730469,1589.48852539,0.976411268184021,286
8957046,"2016-12-31","Eurosta solidaginis",42.1441314818,-75.0647126881,"https://www.inaturalist.org/observations/8957046","Gall","","dormfall","dormfall",329,6145.09619141,6145.09619141,2092.65185547,2092.65185547,"2017-11-25",2496.66992188,6740.36572266,"dormant","dormant",0.992702837778829,"2017-12-31",6190.26757812,2092.65185547,1,329
8957157,"2016-12-31","Eurosta solidaginis",41.8265327187,-88.0042977126,"https://www.inaturalist.org/observations/8957157","Gall","","dormfall","dormfall",327,7504.87988281,7504.87988281,3226.89379883,3226.89379883,"2017-11-23",3592.59960938,8079.45214844,"dormant","dormant",0.978666712851427,"2017-12-31",7668.47363281,3226.89379883,1,327
8959528,"2016-12-31","Eurosta solidaginis",40.1301711701,-79.4970703125,"https://www.inaturalist.org/observations/8959528","Gall","","dormfall","dormfall",308,7860.47705078,7860.47705078,3383.44921875,3383.44921875,"2017-11-04",3553.4140625,8238.46191406,"dormant","dormant",0.955238662848759,"2017-12-31",8228.80957031,3401.27832031,0.994758117424988,308
8968430,"2016-12-31","Eurosta solidaginis",44.2813333333,-72.2863316667,"https://www.inaturalist.org/observations/8968430","Gall","","developing","developing",220,3059.17944336,3059.17944336,1002.30194092,1002.30194092,"2017-08-08",1795.09277344,5238.14208984,"developing","developing",0.583079153662317,"2017-12-31",5246.59375,1676.96801758,0.597686974595021,220
9124038,"2016-12-31","Eurosta solidaginis",44.841891543,-93.2333403853,"https://www.inaturalist.org/observations/9124038","Gall","","dormfall","dormfall",345,6767.14990234,6767.14990234,2708.41259766,2708.41259766,"2017-12-11",3159.63696289,7410.39990234,"dormant","dormant",0.9996463509227,"2017-12-31",6769.54394531,2708.41259766,1,345
9186321,"2016-12-31","Eurosta solidaginis",43.01682,-88.30976,"https://www.inaturalist.org/observations/9186321","Gall","","dormfall","dormfall",351,6714.35302734,6714.35302734,2600.69165039,2600.69165039,"2017-12-17",3044.05908203,7258.59570312,"dormant","dormant",0.999015804520572,"2017-12-31",6720.96777344,2600.69165039,1,351
9211740,"2016-12-31","Eurosta solidaginis",43.59484342,-90.62541653,"https://www.inaturalist.org/observations/9211740","Gall","","dormfall","dormfall",288,5963.9375,5963.9375,2303.7097168,2303.7097168,"2017-10-15",2829.94018555,6989.83691406,"dormant","dormant",0.9440946278679,"2017-12-31",6317.09716797,2344.75854492,0.982493366658612,288
9278921,"2016-12-31","Eurosta solidaginis",44.4217316667,-72.5738466667,"https://www.inaturalist.org/observations/9278921","Gall","","developing","developing",221,3132.78100586,3132.78100586,1043.99902344,1043.99902344,"2017-08-09",1945.59130859,5440.80517578,"developing","developing",0.584144567401026,"2017-12-31",5363.0234375,1765.43811035,0.591354076543089,221
9282631,"2016-12-31","Eurosta solidaginis",44.2502783333,-72.4794366667,"https://www.inaturalist.org/observations/9282631","Gall","","developing","developing",222,3614.25341797,3614.25341797,1323.43078613,1323.43078613,"2017-08-10",2208.84204102,5938.62011719,"developing","developing",0.600188213803894,"2017-12-31",6021.86669922,2166.56835938,0.61084192446562,222
9282977,"2016-12-31","Eurosta solidaginis",44.3099483333,-72.314455,"https://www.inaturalist.org/observations/9282977","Gall","","dormfall","dormfall",223,3253.75952148,3253.75952148,1099.21411133,1099.21411133,"2017-08-11",1827.73657227,5308.52392578,"dormant","dormant",0.604830777253162,"2017-12-31",5379.61962891,1754.64782715,0.626458537332478,223
9293959,"2016-12-31","Eurosta solidaginis",44.3431283333,-72.5643133333,"https://www.inaturalist.org/observations/9293959","Gall","","developing","developing",228,3801.46289062,3801.46289062,1406.01501465,1406.01501465,"2017-08-16",2175.12695312,5878.99511719,"developing","developing",0.636057763360874,"2017-12-31",5976.60009766,2132.56665039,0.659306481414248,228
9294230,"2016-12-31","Eurosta solidaginis",44.4377777778,-73.0705555556,"https://www.inaturalist.org/observations/9294230","Gall","","dormfall","dormfall",229,4036.68603516,4036.68603516,1564.12646484,1564.12646484,"2017-08-17",2508.20019531,6357.02978516,"dormant","dormant",0.642764210171906,"2017-12-31",6280.19726562,2333.39990234,0.670320789536097,229
9304422,"2016-12-31","Eurosta solidaginis",44.4468966667,-73.0654066667,"https://www.inaturalist.org/observations/9304422","Gall","","developing","developing",229,4193.99804688,4193.99804688,1684.89758301,1684.89758301,"2017-08-17",2674.8972168,6578.375,"developing","developing",0.642203400185078,"2017-12-31",6530.63818359,2526.68505859,0.666841155086517,229
9429946,"2016-12-31","Eurosta solidaginis",44.28044,-72.5935883333,"https://www.inaturalist.org/observations/9429946","Gall","","developing","developing",236,3967.69287109,3967.69287109,1469.06835938,1469.06835938,"2017-08-24",2118.29150391,5779.16210938,"developing","developing",0.680178577705272,"2017-12-31",5833.31054688,2041.62939453,0.719556822269495,236
9430145,"2016-12-31","Eurosta solidaginis",44.3502083333,-72.38987,"https://www.inaturalist.org/observations/9430145","Gall","","developing","developing",237,3945.00439453,3945.00439453,1441.16882324,1441.16882324,"2017-08-25",1996.99902344,5602.63134766,"developing","developing",0.685449942677502,"2017-12-31",5755.35009766,1984.19226074,0.72632519124055,237
9470292,"2016-12-31","Eurosta solidaginis",44.3872266667,-72.5720066667,"https://www.inaturalist.org/observations/9470292","Gall","","dormfall","dormfall",240,4030.32324219,4030.32324219,1469.04150391,1469.04150391,"2017-08-28",2113.81958008,5748.71972656,"dormant","dormant",0.694078475474843,"2017-12-31",5806.72558594,2033.43066406,0.722444846472844,240
9488453,"2016-12-31","Eurosta solidaginis",44.2766283333,-72.4252366667,"https://www.inaturalist.org/observations/9488453","Gall","","dormfall","dormfall",241,4228.62988281,4228.62988281,1598.21923828,1598.21923828,"2017-08-29",2172.93139648,5893.71142578,"dormant","dormant",0.704148297104116,"2017-12-31",6005.31152344,2157.88378906,0.740641941138176,241
